Código Ámbito,Ámbito,Código área (M49),Área,Código indicador,Indicador,Código de sexo,Sexo,Código año,Año,Código Elemento,Elemento,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","108.63","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","95.57","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","96.52","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","98.31","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","90.52","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","85.69","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","94.96","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","82.32","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","75.42","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","74.62","X","Cifra de fuentes internacionales","Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","100","Bulgaria","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","66.53","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicadores de empleo: Agricultura","854","Burkina Faso","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3021","Household income and expenditure survey","1000 No.","1676.71","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","854","Burkina Faso","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2014","2014","6199","Valor","3021","Household income and expenditure survey","1000 No.","25.71","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","854","Burkina Faso","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3021","Household income and expenditure survey","1000 No.","1646.96","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","854","Burkina Faso","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2014","2014","6199","Valor","3021","Household income and expenditure survey","1000 No.","4.04","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","854","Burkina Faso","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","1166.27","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old"
"OEA","Indicadores de empleo: Agricultura","854","Burkina Faso","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","56.71","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old"
"OEA","Indicadores de empleo: Agricultura","854","Burkina Faso","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","1109.56","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old"
"OEA","Indicadores de empleo: Agricultura","108","Burundi","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3021","Household income and expenditure survey","1000 No.","3165.82","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old"
"OEA","Indicadores de empleo: Agricultura","108","Burundi","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3021","Household income and expenditure survey","1000 No.","4226.44","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old"
"OEA","Indicadores de empleo: Agricultura","108","Burundi","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2014","2014","6199","Valor","3021","Household income and expenditure survey","1000 No.","131.86","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old"
"OEA","Indicadores de empleo: Agricultura","108","Burundi","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2020","2020","6199","Valor","3021","Household income and expenditure survey","1000 No.","287.32","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old"
"OEA","Indicadores de empleo: Agricultura","108","Burundi","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3021","Household income and expenditure survey","1000 No.","3033.86","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old"
"OEA","Indicadores de empleo: Agricultura","108","Burundi","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2020","2020","6199","Valor","3021","Household income and expenditure survey","1000 No.","3939.12","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old"
"OEA","Indicadores de empleo: Agricultura","132","Cabo Verde","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","18.95","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Indicadores de empleo: Agricultura","132","Cabo Verde","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","3.62","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Indicadores de empleo: Agricultura","132","Cabo Verde","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","15.33","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OEA","Indicadores de empleo: Agricultura","116","Camboya","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2007","2007","6199","Valor","3021","Household income and expenditure survey","1000 No.","4096.34","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
